family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people,preference_match
1789,1,23,24,91,88,70,82,32,51,71,6,2
1790,74,32,1,50,73,95,4,89,93,17,5,1
1791,27,30,95,66,88,1,80,45,53,31,5,1
1792,81,67,4,47,87,80,2,53,74,60,4,1
1793,12,94,87,28,73,59,5,82,51,39,3,1
1794,100,29,52,11,5,26,15,39,40,6,4,1
1795,23,82,44,50,95,31,89,40,88,1,4,1
1796,74,61,32,40,56,33,68,36,62,27,3,1
1797,9,1,62,67,73,24,87,95,26,59,3,1
1798,26,30,31,51,19,29,15,25,11,46,4,1
1799,1,54,7,74,53,98,15,10,39,3,3,1
1800,42,33,61,31,39,13,46,43,59,20,3,1
1801,56,53,17,40,38,10,81,25,49,78,3,1
1802,48,27,100,24,35,8,50,55,89,82,4,1
1803,9,43,14,54,1,2,20,10,40,92,4,1
1804,49,43,9,12,24,8,78,21,88,18,4,1
1805,96,98,1,61,10,41,59,18,53,5,5,2
1806,28,12,61,1,34,24,73,47,60,56,2,1
1807,66,1,5,45,81,26,36,52,42,28,7,1
1808,31,52,41,15,1,62,42,54,74,33,8,1
1809,12,29,86,58,8,30,68,84,96,40,8,2
1810,25,11,5,52,45,68,20,18,6,73,3,1
1811,67,26,1,19,4,59,75,2,89,31,2,1
1812,90,44,21,88,47,25,81,13,1,53,8,1
1813,1,62,39,5,4,76,26,54,17,40,8,2
1814,82,95,19,47,89,17,75,88,61,11,2,1
1815,25,5,73,3,58,13,29,46,84,1,6,1
1816,68,12,17,82,74,11,10,40,81,75,3,1
1817,45,26,12,25,17,1,87,61,31,2,5,1
1818,18,2,29,12,39,5,60,9,28,80,3,1
1819,3,1,31,9,57,10,95,17,4,28,5,1
1820,82,5,96,74,60,72,92,67,4,17,4,1
1821,68,75,45,91,4,39,74,52,7,1,3,1
1822,10,11,18,77,84,5,26,1,37,46,8,1
1823,75,61,32,3,74,94,5,1,54,9,5,1
1824,42,1,38,32,18,40,61,33,88,93,5,1
1825,82,32,88,19,9,67,37,40,27,74,2,1
1826,73,16,17,33,44,96,32,46,88,59,2,1
1827,32,18,59,26,72,60,81,73,77,68,3,1
1828,51,18,100,94,81,32,1,17,50,38,5,3
1829,38,30,79,13,17,96,19,46,39,80,7,1
1830,2,5,64,45,81,71,31,13,75,57,4,3
1831,18,4,5,68,12,7,81,25,36,94,6,1
1832,11,5,14,80,95,29,68,52,54,40,7,1
1833,10,74,95,15,17,38,7,54,1,96,6,2
1834,7,9,5,11,1,26,24,3,29,73,3,1
1835,88,6,96,43,53,9,34,60,87,49,4,1
1836,54,34,3,59,97,61,13,1,42,71,4,1
1837,1,5,45,20,26,76,12,96,60,54,3,1
1838,61,45,89,23,1,68,20,37,24,38,5,1
1839,57,28,46,17,25,16,18,96,58,40,6,1
1840,7,68,1,23,31,35,26,10,15,61,8,1
1841,10,17,39,60,89,61,76,14,25,28,3,1
1842,40,26,4,91,61,51,37,45,73,80,4,1
1843,66,88,67,25,38,42,7,74,31,13,3,1
1844,75,38,39,54,96,28,81,47,31,45,4,1
1845,55,11,19,20,73,53,59,15,26,33,3,1
1846,2,45,80,3,59,73,31,33,96,89,4,1
1847,82,1,59,4,47,43,16,53,18,8,6,1
1848,1,40,66,90,6,35,51,95,18,61,7,2
1849,21,80,51,1,90,22,42,91,2,38,2,1
1850,5,17,70,31,26,21,7,82,10,4,4,3
1851,1,74,25,7,11,33,52,64,75,59,6,2
1852,87,50,25,21,88,15,24,28,46,81,8,2
1853,4,25,74,26,82,83,45,46,5,66,4,1
1854,15,51,94,39,18,2,26,22,89,34,4,1
1855,49,9,1,45,87,89,24,40,16,79,7,1
1856,67,45,47,62,1,19,33,95,60,40,3,1
1857,33,74,8,40,45,7,14,73,93,87,3,1
1858,59,14,60,96,30,81,48,94,11,13,4,1
1859,91,6,10,40,71,53,59,38,55,24,4,1
1860,2,1,24,47,51,12,49,59,75,32,3,1
1861,44,10,13,19,89,26,46,15,74,77,3,1
1862,26,12,1,40,35,18,86,19,31,33,3,1
1863,17,11,35,92,89,33,45,98,73,21,4,1
1864,68,1,34,75,51,32,9,10,13,53,6,1
1865,37,6,78,21,87,10,51,46,65,22,5,1
1866,17,47,18,14,49,33,68,55,54,96,2,1
1867,16,1,73,5,94,25,60,20,3,52,4,1
1868,3,73,4,7,94,26,8,10,54,75,3,1
1869,9,1,51,61,18,89,68,95,4,26,6,1
1870,95,37,28,60,25,19,53,33,88,73,4,1
1871,61,41,13,9,17,32,20,76,26,43,4,1
1872,74,1,54,46,19,12,60,17,59,40,6,1
1873,19,32,20,45,96,40,75,28,1,90,6,1
1874,61,68,73,17,38,31,94,8,1,76,7,1
1875,74,42,11,54,53,87,76,32,97,60,4,1
1876,17,34,39,81,53,12,93,55,2,89,4,2
1877,32,60,41,1,18,5,48,75,13,89,3,1
1878,73,50,67,60,74,80,7,53,96,54,5,1
1879,3,25,96,93,5,4,31,38,27,87,4,1
1880,59,25,18,19,54,22,53,21,20,60,5,1
1881,49,45,8,75,38,17,26,62,55,30,4,1
1882,73,59,48,11,44,52,1,5,18,95,3,1
1883,29,68,25,31,32,66,5,46,53,7,4,1
1884,99,75,30,53,3,4,55,42,20,61,3,1
1885,81,98,80,89,1,32,41,66,47,99,4,2
1886,9,1,31,10,95,14,61,17,36,19,7,1
1887,59,66,75,74,43,28,19,88,1,40,4,1
1888,61,52,96,22,45,3,4,47,1,73,6,1
1889,75,59,73,76,68,23,94,85,40,33,4,1
1890,8,11,7,36,4,6,69,1,68,19,6,1
1891,42,28,43,19,32,30,31,80,46,18,4,1
1892,87,10,33,2,28,95,56,48,40,26,4,1
1893,19,66,45,95,1,3,67,53,84,58,2,1
1894,31,24,1,5,19,76,18,4,95,89,3,1
1895,95,18,47,53,44,84,32,74,24,30,4,1
1896,47,63,50,11,39,68,19,61,23,1,2,2
1897,31,34,1,61,7,89,33,98,75,22,4,1
1898,45,13,11,31,44,21,39,23,1,8,7,2
1899,27,29,26,38,46,22,61,9,96,5,7,1
1900,7,39,24,29,2,100,1,47,8,96,5,1
1901,97,26,4,91,1,31,10,18,74,66,5,1
1902,52,1,58,53,24,12,6,95,68,33,4,1
1903,10,24,96,1,52,39,80,60,40,78,6,1
1904,32,18,75,66,100,13,26,81,1,39,4,1
1905,1,53,73,35,82,95,79,88,46,89,3,2
1906,89,3,21,87,95,5,6,64,25,16,4,1
1907,33,5,98,32,26,11,1,35,8,34,2,1
1908,21,5,1,26,47,92,96,3,41,70,2,1
1909,93,50,18,1,27,19,53,8,67,74,3,1
1910,34,11,71,68,39,46,10,8,4,61,3,1
1911,1,67,8,32,25,60,2,10,59,19,4,2
1912,60,59,58,90,8,38,47,45,17,43,5,1
1913,53,75,77,1,10,32,5,24,18,11,3,1
1914,31,96,3,82,44,78,87,46,26,4,4,1
1915,59,38,33,15,95,40,20,60,25,22,6,2
1916,98,19,88,89,46,61,1,24,6,34,6,1
1917,17,26,18,80,82,27,30,1,78,10,4,1
1918,5,25,81,27,89,64,1,29,87,74,3,1
1919,1,25,47,87,84,38,5,34,29,28,3,1
1920,39,33,1,30,59,4,12,22,68,45,2,1
1921,29,39,59,18,89,87,41,10,54,31,3,1
1922,39,26,13,40,4,19,25,74,53,47,4,1
1923,84,32,27,19,16,59,29,99,75,46,4,1
1924,3,17,19,47,7,37,24,10,9,97,4,1
1925,89,61,26,43,25,1,67,88,73,72,7,1
1926,50,59,60,80,28,95,4,1,63,94,3,1
1927,18,66,47,53,25,1,68,89,46,59,3,1
1928,56,25,61,12,52,1,67,44,81,88,5,1
1929,38,67,78,66,6,75,18,5,33,30,5,1
1930,25,26,71,18,4,21,8,1,5,31,5,3
1931,1,4,53,39,31,12,54,75,47,59,5,2
1932,85,39,68,4,36,61,46,11,82,51,6,1
1933,77,76,24,82,11,39,65,20,1,57,4,1
1934,25,4,19,47,56,95,38,52,45,82,5,1
1935,27,96,67,68,24,73,23,11,4,46,5,1
1936,30,17,11,47,1,26,45,38,32,3,4,1
1937,69,73,1,77,74,52,12,16,54,46,4,1
1938,3,82,26,46,5,31,4,52,74,24,4,1
1939,59,94,33,18,20,1,13,39,45,19,4,1
1940,3,100,80,5,94,13,73,89,46,47,6,2
1941,60,10,51,33,89,93,68,81,59,65,4,1
1942,42,89,65,72,26,33,14,45,1,5,4,1
1943,6,34,1,81,67,40,12,52,47,29,5,1
1944,3,6,66,1,45,32,35,8,17,26,3,1
1945,48,19,87,95,8,13,22,96,52,80,7,1
1946,19,73,5,59,61,89,91,47,24,58,4,1
1947,13,48,73,45,91,2,36,3,28,15,5,1
1948,54,57,88,53,7,41,1,37,61,81,3,1
1949,33,61,38,20,15,3,8,94,23,54,4,1
1950,18,1,53,33,60,19,39,29,59,52,3,1
1951,25,69,32,29,81,59,19,79,57,14,3,2
1952,79,24,96,93,74,4,80,63,95,26,3,1
1953,26,68,1,55,56,89,4,59,14,54,4,1
1954,31,67,14,26,10,20,50,52,77,61,5,1
1955,26,63,33,100,52,5,25,96,54,31,4,2
1956,38,18,87,31,54,28,61,12,36,20,3,1
1957,33,1,60,54,94,83,95,18,4,53,2,1
1958,1,23,26,94,28,68,61,47,41,55,5,2
1959,50,24,96,26,83,61,84,53,80,25,7,1
1960,47,2,1,21,66,24,11,81,23,38,5,1
1961,32,52,10,17,8,72,57,31,1,5,6,1
1962,6,1,52,87,11,73,10,100,39,2,3,1
1963,73,2,95,31,54,85,81,67,24,33,4,1
1964,18,39,10,68,24,23,30,43,17,15,3,1
1965,32,22,1,58,30,95,31,74,17,54,2,1
1966,24,26,60,14,75,61,5,22,49,46,3,1
1967,15,81,12,1,45,7,70,19,10,21,5,1
1968,52,18,53,5,87,60,4,77,6,20,4,1
1969,27,25,12,17,9,1,5,33,81,73,5,1
1970,1,7,18,66,89,25,56,42,38,73,6,2
1971,94,88,54,1,67,51,3,13,39,66,5,1
1972,17,36,1,24,12,59,81,57,95,53,6,2
1973,33,95,51,39,73,65,96,18,60,5,5,1
1974,52,4,38,11,40,39,3,18,61,89,8,1
1975,73,43,12,67,1,68,47,32,3,8,6,1
1976,82,53,5,66,81,17,47,95,24,67,2,1
1977,89,74,77,18,13,12,4,73,38,15,4,1
1978,15,67,46,24,74,72,73,12,40,47,3,1
1979,97,54,10,34,59,52,26,42,33,17,6,1
1980,37,1,72,68,66,53,19,54,82,39,6,1
1981,59,61,39,94,3,20,85,67,74,15,3,1
1982,45,32,20,66,31,21,95,94,67,61,4,1
1983,28,26,11,19,41,32,87,47,82,2,3,1
1984,87,23,26,66,1,89,47,94,36,9,4,1
1985,73,1,79,66,67,28,31,30,3,18,5,1
1986,11,18,4,34,87,19,61,89,67,25,4,1
1987,76,91,19,65,53,47,6,39,13,12,7,1
1988,29,99,23,11,94,26,3,25,53,18,5,2
1989,17,67,38,83,39,61,44,66,3,87,5,1
1990,37,31,2,53,97,44,20,66,9,1,2,1
1991,97,48,51,96,80,1,12,19,17,66,4,1
1992,5,57,40,53,56,12,16,11,10,81,5,2
1993,67,60,25,17,1,24,89,74,73,40,5,1
1994,10,93,87,2,7,17,27,52,24,14,3,2
1995,81,7,63,33,83,95,99,24,4,1,8,3
1996,47,46,41,25,12,11,74,1,89,68,4,1
1997,4,90,34,16,52,99,19,51,60,82,4,2
1998,61,8,46,54,84,40,74,16,88,31,3,1
1999,27,12,67,7,44,9,39,18,38,73,5,1
2000,38,8,18,73,1,49,96,75,43,41,5,1
2001,17,19,7,55,89,81,53,32,68,35,5,1
2002,94,64,29,7,13,14,59,4,12,54,6,2
2003,19,24,25,33,92,10,82,80,35,61,5,1
2004,1,67,84,93,59,20,34,82,37,2,6,3
2005,96,39,10,38,67,93,73,8,81,94,5,1
2006,32,52,36,1,19,18,12,13,66,31,5,1
2007,1,96,6,24,41,43,11,54,51,99,5,2
2008,89,12,39,96,1,87,91,67,24,33,4,1
2009,7,45,4,87,19,66,80,54,12,46,5,1
2010,14,1,26,51,45,25,52,9,6,7,3,1
2011,25,28,82,2,32,33,95,66,67,4,5,1
2012,87,73,11,50,45,57,19,81,21,99,4,1
2013,14,53,33,54,58,96,63,4,47,22,3,1
2014,17,74,1,26,82,89,60,31,72,42,3,1
2015,22,54,39,29,53,60,25,81,46,11,7,1
2016,25,26,38,11,33,2,58,41,61,10,3,1
2017,1,37,53,61,26,4,38,82,40,55,4,2
2018,96,61,1,23,2,32,17,31,25,95,6,1
2019,94,22,13,81,88,43,16,25,27,95,6,1
2020,2,12,33,46,14,17,13,36,5,80,3,1
2021,88,74,17,89,7,33,1,52,68,13,8,1
2022,60,74,73,31,15,47,11,65,17,56,3,1
2023,48,95,1,10,61,43,17,12,90,36,5,1
2024,74,33,28,19,31,43,32,14,99,9,6,1
2025,12,25,4,82,45,31,89,33,5,1,3,1
2026,32,91,61,74,19,22,12,11,45,35,5,2
2027,36,12,56,45,75,82,67,7,43,14,5,1
2028,16,10,2,38,76,43,60,3,63,68,2,1
2029,2,32,39,49,20,57,4,1,74,68,4,1
2030,98,81,10,82,5,89,1,40,79,17,3,1
2031,54,1,33,80,25,90,66,3,73,75,8,1
2032,23,54,26,61,50,75,24,3,7,17,4,1
2033,47,87,51,39,94,34,3,20,41,11,2,1
2034,43,11,37,59,2,83,61,4,38,26,2,1
2035,59,23,38,3,1,53,99,19,56,4,4,1
2036,66,60,10,34,31,45,75,16,63,57,4,1
2037,94,16,96,89,20,42,90,22,99,1,7,1
2038,15,40,32,55,53,4,1,72,36,94,5,1
2039,22,1,36,40,30,95,47,53,11,69,5,1
2040,24,45,10,22,12,73,15,66,5,41,5,1
2041,80,11,3,9,53,1,20,46,18,75,4,1
2042,27,66,71,5,47,17,46,67,16,24,4,1
2043,35,11,95,25,40,38,21,8,57,4,4,1
2044,9,1,43,10,38,87,23,18,75,51,4,1
2045,43,24,4,46,40,1,2,31,25,53,3,1
2046,26,20,68,94,33,57,10,55,96,46,3,1
2047,95,11,99,6,3,61,38,1,46,89,4,1
2048,82,98,8,25,95,66,36,47,92,34,2,1
2049,94,1,30,11,95,46,12,66,26,7,6,1
2050,87,38,18,3,36,40,89,54,91,19,3,1
2051,10,53,80,81,40,35,38,72,15,21,7,2
2052,32,41,22,40,1,16,29,96,95,60,5,1
2053,62,1,26,4,27,46,38,3,96,95,5,1
2054,59,50,11,55,56,100,4,93,67,75,3,1
2055,10,25,1,45,24,68,46,87,17,11,2,1
2056,74,23,39,66,32,26,93,67,89,47,4,1
2057,39,7,73,15,1,58,21,55,32,35,4,1
2058,73,47,29,44,1,10,74,12,96,92,3,1
2059,53,17,24,83,88,61,28,19,44,58,4,1
2060,50,67,18,52,25,75,22,38,80,61,5,1
2061,4,80,22,68,42,31,46,94,54,24,2,1
2062,8,94,30,60,6,24,67,17,66,95,7,1
2063,38,7,87,3,45,31,9,10,18,30,3,1
2064,4,1,53,78,68,89,40,75,90,26,5,1
2065,39,52,14,3,42,7,40,84,2,1,4,1
2066,17,3,53,68,82,50,62,58,60,47,2,1
2067,67,68,17,75,8,78,29,53,33,9,5,1
2068,32,28,96,81,48,1,17,30,46,43,8,2
2069,17,95,25,18,83,14,1,10,6,26,5,2
2070,45,38,33,1,5,21,43,66,18,61,2,1
2071,60,3,35,16,82,95,13,40,87,31,5,1
2072,40,32,94,75,52,26,11,12,85,1,3,1
2073,4,47,59,29,35,9,89,12,75,83,3,1
2074,99,53,96,1,13,4,17,40,39,25,3,1
2075,52,2,26,60,47,13,91,82,25,6,2,1
2076,78,18,95,47,69,74,27,59,5,10,6,1
2077,9,38,52,5,12,47,25,21,59,19,2,1
2078,63,66,46,54,86,61,24,4,10,1,5,1
2079,1,68,16,35,10,88,4,61,47,67,6,2
2080,1,27,91,19,53,13,3,95,7,68,3,2
2081,37,74,49,53,13,8,18,58,39,73,7,1
2082,17,95,49,53,38,30,10,40,87,24,4,1
2083,25,3,29,11,12,80,99,66,45,10,2,1
2084,44,4,46,40,33,31,29,1,74,17,4,1
2085,19,52,53,25,24,39,36,3,74,26,2,1
2086,3,54,13,38,66,1,61,26,4,32,2,1
2087,54,59,92,12,22,3,4,68,51,40,5,3
2088,25,94,48,26,45,5,2,37,32,54,6,2
2089,43,83,7,38,76,1,5,12,60,69,5,2
2090,63,35,3,60,87,33,75,38,100,74,2,1
2091,67,62,82,21,26,46,54,45,30,68,2,1
2092,24,47,66,67,61,53,18,51,13,52,5,1
2093,1,22,40,9,63,15,27,55,21,79,6,2
2094,46,5,80,74,4,52,67,2,61,14,2,1
2095,82,13,75,47,1,10,80,34,25,40,3,1
2096,27,26,88,67,89,25,3,73,47,1,6,1
2097,26,74,71,67,40,20,29,52,32,21,7,3
2098,5,36,67,87,14,43,60,26,29,46,4,1
2099,61,59,10,64,34,53,38,56,5,19,5,1
2100,34,67,60,5,12,1,53,26,39,51,4,1
2101,1,4,95,39,68,98,47,61,26,38,4,1
2102,25,46,1,11,87,5,4,31,67,42,4,1
2103,36,32,5,8,39,50,75,2,60,23,5,1
2104,88,66,59,25,5,36,27,89,17,49,4,1
2105,30,10,66,87,9,60,80,36,12,5,2,1
2106,16,22,26,1,46,23,54,82,2,25,4,1
2107,87,27,12,49,3,17,24,96,94,19,4,1
2108,21,95,7,96,1,67,28,87,60,26,3,1
2109,15,12,46,94,38,42,66,40,2,13,7,1
2110,96,80,61,69,54,52,18,8,12,4,5,1
2111,29,97,33,59,69,27,54,18,87,60,3,2
2112,66,27,3,4,6,52,87,5,68,15,4,1
2113,14,33,1,6,89,68,38,16,17,53,5,1
2114,38,4,75,40,89,33,52,19,18,8,7,1
2115,87,10,60,96,82,7,88,38,45,18,8,1
2116,13,9,75,18,79,59,25,24,53,1,4,1
2117,27,17,80,96,45,23,24,3,18,1,3,1
2118,19,66,82,59,32,28,9,48,67,52,3,1
2119,42,3,45,24,25,31,19,26,1,12,3,1
2120,53,45,7,40,14,24,39,21,30,43,4,1
2121,50,11,1,14,85,25,88,4,38,42,4,1
2122,33,47,3,68,59,12,2,42,10,35,6,1
2123,61,10,24,37,72,52,4,19,7,81,4,1
2124,68,60,25,59,1,73,11,71,24,8,5,1
2125,87,1,55,58,50,11,94,26,89,35,3,1
2126,61,75,6,82,25,41,24,17,5,13,4,1
2127,52,1,26,3,68,11,47,45,49,39,3,1
2128,38,4,96,1,40,49,88,61,6,95,3,1
2129,11,32,52,45,60,2,22,63,92,9,5,1
2130,99,80,66,57,29,14,54,7,45,13,4,1
2131,40,82,41,73,88,31,10,56,32,51,3,1
2132,26,10,75,20,61,17,4,67,2,89,4,1
2133,57,4,89,25,23,82,73,91,31,80,3,1
2134,42,10,19,1,32,52,11,75,40,39,3,1
2135,31,43,25,3,11,81,40,4,27,72,4,1
2136,8,60,75,19,14,17,72,1,66,57,4,1
2137,88,25,80,46,27,1,83,84,7,61,4,1
2138,40,80,73,82,25,90,19,89,22,1,2,1
2139,33,45,54,11,18,32,1,24,74,17,4,1
2140,68,94,47,38,46,1,53,28,18,5,3,1
2141,52,56,19,38,24,26,96,28,45,13,4,1
2142,96,11,23,94,76,47,68,16,1,32,5,1
2143,36,4,1,66,11,68,95,79,27,53,4,1
2144,84,24,18,73,41,1,20,52,4,60,4,1
2145,1,75,29,24,66,59,67,6,9,70,3,2
2146,32,51,19,47,60,52,75,1,65,95,2,1
2147,67,96,58,10,24,36,17,15,38,75,4,1
2148,40,16,94,5,53,4,48,59,78,45,7,1
2149,17,48,11,88,12,47,33,22,20,32,4,1
2150,41,3,33,18,86,96,46,73,1,19,3,1
2151,32,46,55,87,96,61,17,88,54,31,4,1
2152,9,39,54,36,96,95,66,46,10,31,5,1
2153,32,77,80,15,47,93,19,61,52,1,2,1
2154,16,44,13,22,5,89,33,32,17,24,7,1
2155,96,68,52,54,99,29,39,24,9,10,3,1
2156,77,38,88,66,45,74,44,62,25,1,3,1
2157,29,73,55,38,75,20,96,3,87,37,2,1
2158,95,87,74,68,77,88,64,31,45,29,5,1
2159,26,10,49,96,25,33,60,36,24,73,5,1
2160,1,29,39,11,13,52,28,24,46,51,2,1
2161,74,39,1,82,37,33,14,77,46,42,2,1
2162,29,60,1,10,59,89,70,75,26,44,4,1
2163,94,11,18,17,95,25,26,47,88,8,5,1
2164,17,60,24,44,59,6,74,3,29,1,5,1
2165,88,64,37,75,87,82,18,20,6,53,6,2
2166,87,3,32,58,1,18,45,86,46,24,6,1
2167,44,10,45,52,2,96,68,31,36,14,3,1
2168,95,36,47,3,1,8,6,18,31,17,4,1
2169,1,8,29,88,73,75,4,83,60,17,3,2
2170,81,11,18,21,75,46,26,54,1,68,5,1
2171,25,1,54,67,69,40,89,49,21,12,5,1
2172,70,98,60,25,5,33,94,18,35,26,5,1
2173,33,66,67,47,25,32,69,89,88,61,4,1
2174,59,73,9,94,70,66,41,54,81,13,2,1
2175,30,91,18,32,51,87,12,68,67,15,3,1
2176,31,67,80,4,18,75,24,15,94,26,4,1
2177,18,54,39,31,46,33,88,24,27,87,3,1
2178,96,82,25,38,41,4,24,3,61,9,4,1
2179,15,24,17,6,68,25,75,5,18,7,2,1
2180,24,28,21,81,61,94,18,71,73,31,5,1
2181,40,15,63,75,18,32,95,19,50,35,2,1
2182,53,67,1,24,94,39,89,59,31,37,8,1
2183,43,12,1,25,48,34,66,54,26,24,7,1
2184,76,82,26,4,90,17,37,44,94,41,4,1
2185,87,96,40,68,11,16,80,14,17,81,3,1
2186,1,67,37,96,18,62,53,46,19,88,4,2
2187,30,49,94,80,3,1,4,24,12,61,3,1
2188,1,44,42,25,19,67,95,87,7,12,4,2
2189,53,1,6,25,22,39,43,26,63,47,4,1
2190,74,7,31,19,89,18,11,81,3,80,5,1
2191,1,90,11,47,80,66,61,35,10,4,3,2
2192,12,1,86,33,43,90,64,17,89,45,4,1
2193,7,81,3,28,24,31,44,61,95,84,5,1
2194,11,86,1,14,73,27,61,52,59,12,4,2
2195,60,18,53,11,66,5,25,89,82,1,5,1
2196,11,54,94,39,66,53,17,47,1,38,3,1
2197,17,49,3,88,25,32,24,55,64,74,5,2
2198,97,14,54,5,47,17,24,37,76,29,8,1
2199,3,24,94,40,19,98,46,28,1,16,4,1
2200,1,10,93,11,3,21,17,25,50,18,3,3
2201,33,45,1,54,38,3,10,17,80,26,2,1
2202,16,41,22,90,38,81,1,59,49,37,4,1
2203,98,42,94,99,53,59,17,73,4,33,6,1
2204,57,38,1,11,32,86,95,40,19,8,6,1
2205,17,44,7,26,74,3,67,81,86,19,5,1
2206,36,82,28,46,59,57,18,40,23,25,2,1
2207,1,53,5,80,69,34,88,63,4,18,7,2
2208,80,1,2,98,13,87,45,73,68,33,7,1
2209,95,23,38,53,77,73,20,94,18,32,7,1
2210,10,73,55,57,47,87,26,1,46,4,5,2
2211,20,98,52,31,33,47,7,32,18,82,4,2
2212,66,46,7,2,86,12,18,29,6,89,4,1
2213,33,11,7,38,25,71,13,2,12,1,3,1
2214,60,12,61,11,82,93,100,96,1,54,4,1
2215,33,96,26,12,58,17,40,34,1,63,2,1
2216,58,74,17,80,27,56,94,10,1,15,4,1
2217,41,26,66,19,27,9,40,61,25,8,4,1
2218,35,67,52,13,33,87,26,69,17,46,5,1
2219,19,23,2,81,53,67,7,42,24,68,4,1
2220,65,89,3,5,54,99,23,1,17,8,6,1
2221,6,27,17,89,26,66,1,39,51,45,6,1
2222,1,60,10,66,46,82,39,52,88,56,4,2
2223,24,60,32,35,61,3,63,59,89,1,5,1
2224,52,39,26,53,95,5,57,7,1,29,4,1
2225,58,81,8,75,1,52,50,24,2,25,5,1
2226,68,57,46,81,59,63,31,45,1,15,2,1
2227,66,95,54,47,30,4,61,34,40,94,4,1
2228,47,1,54,67,94,18,25,95,33,52,5,1
2229,3,67,36,24,5,20,94,12,1,80,5,1
2230,20,40,26,5,1,94,77,48,19,11,2,1
2231,43,53,15,50,70,76,29,5,31,25,4,1
2232,31,8,1,88,42,67,75,45,25,26,2,1
2233,8,94,51,3,31,95,61,39,18,89,5,1
2234,52,26,31,46,41,11,21,74,38,54,5,1
2235,47,14,38,53,17,96,3,25,4,35,2,1
2236,32,88,22,1,2,23,17,48,11,34,3,1
2237,21,96,48,9,75,39,47,51,38,15,4,1
2238,83,53,31,100,2,24,41,89,35,15,4,1
2239,19,47,1,17,75,95,38,46,6,61,3,1
2240,99,17,1,21,18,87,94,66,38,52,4,1
2241,59,19,14,88,26,81,58,31,3,33,4,1
2242,5,67,60,54,1,95,74,6,68,69,7,1
2243,10,94,17,52,61,95,24,1,18,38,4,1
2244,68,37,75,89,1,53,13,5,59,17,3,1
2245,30,52,4,92,95,12,59,73,39,75,7,1
2246,33,19,1,44,18,53,67,73,80,51,4,1
2247,75,61,19,81,10,47,18,73,6,45,5,1
2248,89,67,11,4,1,97,75,95,53,88,3,1
2249,74,61,82,89,78,1,46,80,96,25,3,1
2250,80,26,1,18,41,13,74,96,89,37,6,1
2251,1,18,47,38,16,20,54,87,58,8,4,2
2252,33,96,9,36,54,13,53,59,4,1,3,1
2253,8,37,46,1,60,78,97,59,36,9,4,1
2254,8,42,67,47,46,52,45,59,3,63,3,1
2255,98,67,89,42,21,99,29,38,10,7,4,1
2256,14,1,99,43,19,32,96,38,18,82,8,3
2257,60,87,25,88,38,18,74,85,16,26,4,1
2258,29,40,12,14,27,18,89,1,11,25,4,1
2259,1,3,28,54,38,51,39,87,32,17,4,1
2260,5,3,56,32,37,67,21,59,81,88,4,1
2261,66,10,1,54,14,12,46,6,20,22,4,1
2262,11,21,52,15,40,1,41,42,79,32,4,1
2263,33,81,1,17,80,54,72,24,38,22,5,1
2264,1,91,100,52,67,44,96,61,94,95,3,3
2265,7,75,73,52,11,1,12,33,88,31,6,1
2266,40,80,94,10,67,66,52,53,69,75,4,1
2267,21,32,56,5,1,88,95,52,17,81,3,1
2268,26,41,1,47,11,75,5,55,44,40,2,1
2269,32,16,3,24,10,59,4,19,38,25,3,1
2270,14,79,60,85,52,3,51,47,9,26,3,2
2271,46,23,26,78,70,5,48,18,17,60,2,1
2272,24,37,81,85,13,8,27,33,75,39,5,1
2273,33,19,73,66,45,53,21,46,28,25,5,1
2274,79,26,72,89,54,41,12,18,95,51,4,1
2275,24,7,20,66,6,2,80,1,95,25,6,1
2276,28,10,31,38,57,69,47,1,3,66,3,1
2277,24,74,16,67,39,60,68,21,87,94,3,1
2278,73,4,94,25,28,12,23,96,76,49,4,1
2279,4,40,13,89,27,95,77,53,36,21,6,1
2280,82,29,24,31,33,11,68,25,3,13,2,1
2281,88,10,16,26,73,95,68,18,13,25,4,1
2282,16,4,52,3,6,53,32,39,67,96,4,1
2283,33,50,11,40,46,53,68,57,3,38,5,2
2284,64,87,12,5,11,94,17,63,81,54,5,1
2285,81,47,24,5,21,1,15,74,76,95,5,1
2286,11,1,33,95,25,39,63,85,21,12,4,1
2287,95,12,24,47,61,23,72,89,1,73,6,1
2288,33,1,60,18,26,68,13,28,10,52,3,1
2289,61,1,22,98,3,87,96,11,52,35,7,1
2290,12,95,1,61,18,32,43,80,30,10,5,1
2291,30,1,11,19,17,24,35,51,78,74,2,1
2292,45,10,13,49,12,33,68,74,62,88,3,1
2293,47,1,82,46,49,8,6,67,10,89,2,1
2294,45,33,62,27,79,32,31,95,60,1,3,1
2295,66,49,81,3,38,53,91,37,18,1,4,1
2296,15,1,65,34,60,42,38,11,5,18,3,1
2297,1,55,76,37,19,72,20,94,80,53,3,3
2298,1,19,89,24,88,64,46,36,12,18,3,1
2299,13,31,81,47,67,60,1,73,23,12,3,1
2300,85,38,4,52,95,31,1,57,15,22,4,1
2301,1,45,3,38,7,4,22,80,44,59,4,2
2302,75,60,1,39,52,54,29,66,82,80,4,1
2303,81,25,1,60,18,3,22,14,54,12,4,1
2304,93,13,2,38,57,12,32,11,48,39,5,1
